parameter,sparsity,top1,top5,loss
conv_34.conv_dw.conv.weight,0.5,0.001587,0,0
conv_34.conv_dw.conv.weight,0.6000000000000001,0.0011694,0,0
conv_34.conv_dw.conv.weight,0.7000000000000001,0.0001671,0,0
conv_34.conv_dw.conv.weight,0.8,0.0001671,0,0
conv_34.conv_dw.conv.weight,0.9,8.35e-05,0,0
conv_34.project.conv.weight,0.0,0.751587,0,0
conv_34.project.conv.weight,0.1,0.7231874,0,0
conv_34.project.conv.weight,0.2,0.677414,0,0
conv_34.project.conv.weight,0.30000000000000004,0.5715837,0,0
conv_34.project.conv.weight,0.4,0.4849649,0,0
conv_34.project.conv.weight,0.5,0.4269963,0,0
conv_34.project.conv.weight,0.6000000000000001,0.3678583,0,0
conv_34.project.conv.weight,0.7000000000000001,0.059138,0,0
conv_34.project.conv.weight,0.8,0.0636485,0,0
conv_34.project.conv.weight,0.9,0.0166221,0,0
conv_4.model.0.conv.conv.weight,0.0,0.751587,0,0
conv_4.model.0.conv.conv.weight,0.1,0.7487471,0,0
conv_4.model.0.conv.conv.weight,0.2,0.7415636,0,0
conv_4.model.0.conv.conv.weight,0.30000000000000004,0.7325426,0,0
conv_4.model.0.conv.conv.weight,0.4,0.7245239,0,0
conv_4.model.0.conv.conv.weight,0.5,0.7008019,0,0
conv_4.model.0.conv.conv.weight,0.6000000000000001,0.6772469,0,0
conv_4.model.0.conv.conv.weight,0.7000000000000001,0.6403274,0,0
conv_4.model.0.conv.conv.weight,0.8,0.5995657,0,0
conv_4.model.0.conv.conv.weight,0.9,0.5781824,0,0
conv_4.model.0.conv_dw.conv.weight,0.0,0.751587,0,0
conv_4.model.0.conv_dw.conv.weight,0.1,0.7261109,0,0
conv_4.model.0.conv_dw.conv.weight,0.2,0.7135817,0,0
conv_4.model.0.conv_dw.conv.weight,0.30000000000000004,0.6786669,0,0
conv_4.model.0.conv_dw.conv.weight,0.4,0.6707317,0,0
conv_4.model.0.conv_dw.conv.weight,0.5,0.5886235,0,0
conv_4.model.0.conv_dw.conv.weight,0.6000000000000001,0.577013,0,0
conv_4.model.0.conv_dw.conv.weight,0.7000000000000001,0.5628132,0,0
conv_4.model.0.conv_dw.conv.weight,0.8,0.5354995,0,0
conv_4.model.0.conv_dw.conv.weight,0.9,0.4843802,0,0
conv_4.model.0.project.conv.weight,0.0,0.751587,0,0
conv_4.model.0.project.conv.weight,0.1,0.7423989,0,0
conv_4.model.0.project.conv.weight,0.2,0.74858,0,0
conv_4.model.0.project.conv.weight,0.30000000000000004,0.738139,0,0
conv_4.model.0.project.conv.weight,0.4,0.744153,0,0
conv_4.model.0.project.conv.weight,0.5,0.7539258,0,0
conv_4.model.0.project.conv.weight,0.6000000000000001,0.7503341,0,0
conv_4.model.0.project.conv.weight,0.7000000000000001,0.7136652,0,0
conv_4.model.0.project.conv.weight,0.8,0.5810224,0,0
conv_4.model.0.project.conv.weight,0.9,0.4329268,0,0
conv_4.model.1.conv.conv.weight,0.0,0.751587,0,0
conv_4.model.1.conv.conv.weight,0.1,0.7393084,0,0
conv_4.model.1.conv.conv.weight,0.2,0.7259439,0,0
conv_4.model.1.conv.conv.weight,0.30000000000000004,0.7138323,0,0
conv_4.model.1.conv.conv.weight,0.4,0.7003007,0,0
conv_4.model.1.conv.conv.weight,0.5,0.7116605,0,0
conv_4.model.1.conv.conv.weight,0.6000000000000001,0.6757434,0,0
conv_4.model.1.conv.conv.weight,0.7000000000000001,0.594721,0,0
conv_4.model.1.conv.conv.weight,0.8,0.578433,0,0
conv_4.model.1.conv.conv.weight,0.9,0.5667391,0,0
conv_4.model.1.conv_dw.conv.weight,0.0,0.751587,0,0
conv_4.model.1.conv_dw.conv.weight,0.1,0.7364684,0,0
conv_4.model.1.conv_dw.conv.weight,0.2,0.6953725,0,0
conv_4.model.1.conv_dw.conv.weight,0.30000000000000004,0.7213498,0,0
conv_4.model.1.conv_dw.conv.weight,0.4,0.6931173,0,0
