parameter,sparsity,top1,top5,loss
conv_4.model.5.conv_dw.conv.weight,0.30000000000000004,0.47577092511013214,0,0
conv_4.model.5.conv_dw.conv.weight,0.4,0.4752814488497308,0,0
conv_4.model.5.conv_dw.conv.weight,0.5,0.4790014684287812,0,0
conv_4.model.5.conv_dw.conv.weight,0.6000000000000001,0.4876162506118453,0,0
conv_4.model.5.conv_dw.conv.weight,0.7000000000000001,0.472148800783162,0,0
conv_4.model.5.conv_dw.conv.weight,0.8,0.4723445912873226,0,0
conv_4.model.5.conv_dw.conv.weight,0.9,0.4693098384728341,0,0
conv_4.model.5.project.conv.weight,0.0,0.4755751346059716,0,0
conv_4.model.5.project.conv.weight,0.1,0.4789035731767009,0,0
conv_4.model.5.project.conv.weight,0.2,0.48546255506607927,0,0
conv_4.model.5.project.conv.weight,0.30000000000000004,0.49642682329907,0,0
conv_4.model.5.project.conv.weight,0.4,0.4994615761135585,0,0
conv_4.model.5.project.conv.weight,0.5,0.4939794419970631,0,0
conv_4.model.5.project.conv.weight,0.6000000000000001,0.49065100342633383,0,0
conv_4.model.5.project.conv.weight,0.7000000000000001,0.49769946157611356,0,0
conv_4.model.5.project.conv.weight,0.8,0.4947626040137053,0,0
conv_4.model.5.project.conv.weight,0.9,0.5134605971610376,0,0
conv_45.conv.conv.weight,0.0,0.4755751346059716,0,0
conv_45.conv.conv.weight,0.1,0.4744982868330886,0,0
conv_45.conv.conv.weight,0.2,0.4787077826725404,0,0
conv_45.conv.conv.weight,0.30000000000000004,0.44170337738619675,0,0
conv_45.conv.conv.weight,0.4,0.43308859520313264,0,0
