parameter,sparsity,top1,top5,loss
conv_4.model.0.conv.conv.weight,0.5,0.7874667,0,0
conv_4.model.0.conv.conv.weight,0.6000000000000001,0.7763213,0,0
conv_4.model.0.conv.conv.weight,0.7000000000000001,0.7856442,0,0
conv_4.model.0.conv.conv.weight,0.8,0.7932847,0,0
conv_4.model.0.conv.conv.weight,0.9,0.7367167,0,0
conv_4.model.0.conv_dw.conv.weight,0.0,0.8117903,0,0
conv_4.model.0.conv_dw.conv.weight,0.1,0.8117903,0,0
conv_4.model.0.conv_dw.conv.weight,0.2,0.8081452,0,0
conv_4.model.0.conv_dw.conv.weight,0.30000000000000004,0.7904809,0,0
conv_4.model.0.conv_dw.conv.weight,0.4,0.7479321,0,0
conv_4.model.0.conv_dw.conv.weight,0.5,0.7631431,0,0
conv_4.model.0.conv_dw.conv.weight,0.6000000000000001,0.737698,0,0
conv_4.model.0.conv_dw.conv.weight,0.7000000000000001,0.7577457,0,0
conv_4.model.0.conv_dw.conv.weight,0.8,0.7380485,0,0
conv_4.model.0.conv_dw.conv.weight,0.9,0.7196832,0,0
conv_4.model.0.project.conv.weight,0.0,0.8117903,0,0
conv_4.model.0.project.conv.weight,0.1,0.8030282,0,0
conv_4.model.0.project.conv.weight,0.2,0.8000841,0,0
conv_4.model.0.project.conv.weight,0.30000000000000004,0.7788448,0,0
conv_4.model.0.project.conv.weight,0.4,0.7431656,0,0
conv_4.model.0.project.conv.weight,0.5,0.7078368,0,0
conv_4.model.0.project.conv.weight,0.6000000000000001,0.6504977,0,0
conv_4.model.0.project.conv.weight,0.7000000000000001,0.5559372,0,0
conv_4.model.0.project.conv.weight,0.8,0.2180008,0,0
conv_4.model.0.project.conv.weight,0.9,0.0037151,0,0
conv_4.model.1.conv.conv.weight,0.0,0.8117903,0,0
conv_4.model.1.conv.conv.weight,0.1,0.8117903,0,0
conv_4.model.1.conv.conv.weight,0.2,0.8005748,0,0
conv_4.model.1.conv.conv.weight,0.30000000000000004,0.8010655,0,0
conv_4.model.1.conv.conv.weight,0.4,0.7808075,0,0
conv_4.model.1.conv.conv.weight,0.5,0.7844525,0,0
conv_4.model.1.conv.conv.weight,0.6000000000000001,0.7850834,0,0
conv_4.model.1.conv.conv.weight,0.7000000000000001,0.7821394,0,0
conv_4.model.1.conv.conv.weight,0.8,0.7749895,0,0
conv_4.model.1.conv.conv.weight,0.9,0.7884481,0,0
conv_4.model.1.conv_dw.conv.weight,0.0,0.8117903,0,0
conv_4.model.1.conv_dw.conv.weight,0.1,0.8117903,0,0
conv_4.model.1.conv_dw.conv.weight,0.2,0.8143838,0,0
